20.918262,33.822852,33.651616,32.800874,37.494042,37.225233,28.743129,17.561250,34.793080,26.919956;-3.629838,-4.995446,-1.171784,-3.354830,-2.713572,-2.546837,-0.440401,-3.930463,-4.550911,-3.596558;48.218227,61.122818,60.951582,60.100839,64.794007,64.525199,56.043094,44.861215,62.093045,54.219922
16.056364,14.012451,14.939167,29.847319,34.676766,17.386428,23.682395,21.939641,31.138102,28.359968;-3.241894,-0.977001,-4.304974,-2.641496,-2.800519,-3.963498,-1.891173,-0.998313,-2.104834,-0.874848;36.880369,34.836456,35.763172,50.671324,55.500771,38.210433,44.506400,42.763646,51.962107,49.183973
23.225644,20.323134,29.722893,10.662887,22.860792,33.421082,26.422919,32.165335,34.119011,23.177188;-1.768367,-3.017294,-0.372661,-4.431815,-0.263321,-4.037452,-2.450460,-0.315847,-1.958755,-0.175869;46.956549,44.054039,53.453798,34.393792,46.591696,57.151987,50.153824,55.896240,57.849916,46.908093
21.454768,19.317218,19.170873,30.967497,37.458530,27.785750,18.907281,25.193849,12.450613,21.088977;-1.159692,-4.833966,-0.046403,-2.733384,-2.420921,-1.181000,-0.845906,-4.343033,-1.304599,-4.105905;42.536823,40.399273,40.252928,52.049552,58.540585,48.867804,39.989336,46.275904,33.532668,42.171031
10.674543,13.332640,23.237281,25.324487,23.757964,26.701357,23.172804,11.602625,25.583534,37.923094;-4.390392,-1.942116,-3.073654,-3.860257,-4.174522,-2.154901,-2.057793,-2.285282,-1.003044,-2.803640;30.031016,32.689113,42.593754,44.680960,43.114437,46.057830,42.529277,30.959098,44.940006,57.279567
24.354726,26.761388,14.901753,15.140907,34.223493,32.479817,11.714718,18.724761,13.992900,28.969026;-4.494465,-0.310506,-1.217812,-2.613551,-3.399748,-1.444717,-2.134298,-1.650953,-4.672539,-0.395300;44.247686,46.654348,34.794713,35.033867,54.116453,52.372777,31.607678,38.617721,33.885860,48.861986
24.958514,12.509575,20.967452,10.721503,14.370069,19.034215,30.527158,31.952772,16.448429,18.154877;-2.153670,-0.146558,-3.778366,-0.062384,-4.909104,-4.216938,-1.435140,-3.119637,-0.516295,-1.596044;42.729557,30.280618,38.738495,28.492545,32.141112,36.805258,48.298201,49.723815,34.219472,35.925920
38.253891,17.134037,26.117486,26.901220,34.298423,16.997913,34.204844,23.034966,33.206395,23.402078;-0.113708,-0.913267,-4.742547,-2.937321,-0.338978,-2.748970,-2.090905,-4.076397,-4.215436,-0.090873;63.382177,42.262322,51.245772,52.029506,59.426708,42.126199,59.333129,48.163252,58.334680,48.530363
11.122930,35.579304,38.470064,23.334583,14.079743,36.538507,32.047807,25.230044,14.013543,34.028460;-2.436787,-3.154569,-0.494266,-2.771664,-4.925621,-0.891804,-0.534968,-2.152497,-1.103938,-4.234849;35.297332,59.753706,62.644466,47.508986,38.254146,60.712909,56.222209,49.404447,38.187945,58.202862
37.339643,38.269059,10.755483,16.629675,20.067336,33.852597,26.858214,12.713776,14.415841,10.178291;-3.631658,-2.788876,-2.756136,-2.383696,-4.734958,-4.720196,-1.211744,-1.236598,-1.091708,-2.188629;56.773214,57.702631,30.189054,36.063247,39.500907,53.286168,46.291785,32.147347,33.849412,29.611862
30.565866,28.730721,29.077433,27.111526,34.322051,12.653644,16.552202,17.933749,25.580190,12.973017;-1.996631,-0.946399,-4.212598,-4.234071,-1.567152,-2.925384,-4.505534,-2.691965,-1.101783,-2.515746;51.446180,49.611035,49.957746,47.991840,55.202364,33.533957,37.432516,38.814063,46.460503,33.853330
12.928012,16.438295,23.849385,20.098367,21.661666,32.488156,23.598466,27.465944,35.961412,13.587050;-1.934888,-2.684145,-4.597355,-3.443434,-0.410653,-4.428041,-2.055155,-4.131349,-1.901983,-2.309663;32.946021,36.456304,43.867394,40.116375,41.679674,52.506165,43.616475,47.483952,55.979420,33.605058
12.423939,39.288822,19.911741,11.209295,11.604111,19.276110,35.451851,34.464131,28.252405,35.189930;-2.413406,-2.110761,-1.713996,-3.591178,-3.606724,-2.180699,-3.833919,-0.534741,-2.466201,-2.888938;34.597116,61.461999,42.084918,33.382472,33.777288,41.449287,57.625028,56.637308,50.425582,57.363107
