17.816657;12.024844,27.371207,13.998784,23.607950,12.798397,23.264342,22.887802,12.839325,11.426259,10.979258;-0.374688,9.636885,-1.592752,-4.332794,2.456731,9.279111,-0.609171,4.244098,0.596414,-4.247078;42.036074,310.314800,24.245049,-55.746730,77.983863,262.414061,32.599047,101.032996,53.356425,-0.088125
12.622450;23.653087,23.090821,13.193356,13.827457,22.076618,29.136342,25.223407,12.791500,10.358046,25.090038;3.563999,3.057750,5.230022,1.993679,-0.360168,6.450026,3.806605,9.196325,-4.856591,3.635356;117.855709,104.162093,102.557661,61.123633,25.604842,221.486290,129.571681,151.190921,-16.748665,124.767355
18.869132;19.414244,16.849892,18.620526,27.501735,11.475357,24.435258,15.040306,11.191034,21.424866,24.787672;3.521714,6.077895,0.144268,-0.404563,3.056723,-3.435314,2.751221,6.885022,0.791760,-0.184309;117.544239,151.584695,51.859181,38.046642,84.249822,-34.769967,90.552039,126.223347,66.136185,44.604231
18.398969;18.383613,14.940428,10.008421,12.689036,19.042245,28.336181,17.816740,12.748535,11.127981,28.179391;-1.044691,6.249951,1.078191,2.963504,2.335607,7.180155,1.940465,6.324204,8.120745,-0.807974;28.792222,141.374362,58.788412,85.601438,92.472624,251.455607,82.570184,128.621761,138.364920,25.229218
15.242867;29.369924,21.567777,29.661281,17.647618,29.943890,16.178457,26.625073,28.997922,29.782387,27.741503;7.765723,8.256814,0.521640,6.114453,-4.273823,5.083232,8.588207,9.661108,9.199520,3.410841;268.185869,218.188291,55.579668,148.012691,-87.867709,122.346016,268.768810,320.259226,314.090831,134.729016
18.720824;29.029816,22.355250,20.127434,10.171881,25.985540,23.708534,28.188143,21.565444,25.164316,20.192835;-0.701555,-2.302415,-1.454463,7.784675,7.961849,4.341693,0.516064,-0.860797,-0.371322,1.064846;28.436043,-2.668996,19.527451,127.986852,255.695012,151.737236,63.348956,30.238579,39.458005,70.304313
19.239907;20.223902,11.836243,15.344218,14.138076,21.357345,10.933797,29.085902,28.430907,16.844057,23.578258;0.520760,3.848653,8.825031,7.029138,7.958551,4.250221,1.187231,-2.322178,-3.038097,6.030658;60.631560,95.653363,185.512970,149.478262,220.073293,96.570819,84.631461,-15.921869,-1.074116,192.292189
11.744016;13.724674,23.353915,12.582901,25.421303,13.939491,13.317835,23.225525,28.031649,12.926149,24.850233;0.972751,1.882045,8.863969,-0.670365,0.286893,8.729331,-3.106219,3.692386,8.401220,2.951518;44.710724,75.313161,142.894485,14.318492,35.359180,147.615825,-40.783519,134.863702,139.955460,104.705955
12.448979;17.218856,19.990442,25.205757,27.014577,12.411868,21.319305,27.760935,26.073415,28.432695,17.317571;-3.459124,6.338594,6.259012,3.173124,-4.936826,5.944722,2.070982,-3.130520,8.888894,5.745350;-26.439706,159.833739,190.885572,118.843061,-28.152784,159.859795,90.614849,-48.500894,285.857645,132.617945
14.709591;25.455014,12.632420,24.856048,10.457978,16.387266,14.422174,13.234196,14.968230,29.983857,20.978640;-3.228633,7.702934,-1.805478,2.289108,-2.507477,9.308167,9.509820,1.687600,-0.051718,-2.029776;-43.410911,136.080680,-6.103070,62.713418,-2.316707,173.017985,164.628798,64.034369,37.223260,-3.807959
17.747745;16.535625,13.281353,25.359583,18.423676,10.337606,23.628238,10.354410,23.272317,13.887230,26.070235;9.016933,-3.903918,-4.910120,8.887141,6.361119,-1.968923,-1.943232,6.295798,-0.225696,4.387913;195.469981,-5.479952,-78.149238,210.103171,112.128106,-0.152825,26.248343,192.887167,43.235065,160.763272
14.623796;24.556151,24.753782,29.030341,18.451234,23.805894,26.474323,25.043797,29.674854,28.165574,21.415500;7.549368,1.924936,3.374861,7.366010,5.390773,0.082292,6.689519,-2.327299,4.297046,-2.343787;223.942916,86.208943,136.532849,174.471462,166.891651,40.738120,206.090453,-30.502762,159.588271,-11.633880
13.103707;13.419548,28.614050,12.129495,14.330346,27.614154,19.682028,16.488328,14.191985,11.845846,29.419785;-3.415066,4.035398,1.907638,7.861093,4.910254,-0.967955,0.024796,-2.671092,-2.508575,-3.825937;-11.069377,150.228348,57.897958,147.411456,170.351771,15.707950,35.168104,-3.148836,5.043070,-77.798966
