16.671942;9.490874;13.551241,24.987079,25.510829,12.296203,18.624592,25.427306,20.033437,18.019807,14.739994,20.804769;8.607402,9.131905,5.443371,7.163077,-1.497254,-4.278322,1.941742,3.395540,-2.474862,1.459119;167.811716,279.350363,190.035633,139.249382,23.284978,-57.615483,90.070494,112.357709,14.691274,81.527373
10.343323;9.621371;22.651537,28.403925,18.053556,28.895867,21.834554,22.245425,14.382860,28.798283,15.259422,14.927661;-1.562892,8.556665,-3.303332,4.718834,-0.047268,-0.705422,0.786523,8.893998,5.089852,-4.148337;0.077782,278.522550,-24.157213,171.834483,34.447605,19.787278,46.792126,291.611563,113.147872,-26.445283
17.271697;7.466192;21.446242,16.043744,17.415889,17.663990,27.840402,23.497813,20.002703,20.948628,28.034774,15.484508;-0.791543,1.873480,-3.793400,1.224428,-3.730548,3.542412,5.640023,-3.826080,-2.698433,4.461204;33.669822,80.703068,-15.419996,72.273712,-53.214530,133.884375,163.461131,-29.505694,-25.004514,119.724983
19.062884;8.448764;20.243281,22.981821,26.746802,29.055345,20.177432,22.388679,12.441971,13.979988,14.010847,15.398869;7.063288,2.525116,7.305719,6.811720,-3.579754,-4.133554,3.822671,-1.215105,-2.924795,8.995010;199.090102,114.137732,251.510584,254.022846,-16.124267,-36.438829,103.667536,39.118826,15.127124,194.618943
14.669127;9.189471;22.006895,18.995802,17.947420,26.722289,24.032667,12.488924,29.332535,12.007415,15.590095,17.771907;5.151852,5.203994,-4.017921,6.745496,5.171936,2.971014,-4.130884,-4.758704,3.842573,-4.236189;159.238557,144.716325,-26.249023,226.117384,170.157715,82.967061,-75.307013,-11.277443,105.768368,-29.422874
11.712152;6.917067;27.843746,15.720789,18.961605,26.686169,14.404364,20.437969,14.635265,14.033161,22.550033,22.823106;-0.170775,5.076452,0.560421,1.173669,3.113628,4.220416,-0.747968,8.048008,2.144862,-2.607171;31.442424,116.003278,46.823936,67.518185,81.047277,122.454184,25.250735,149.136446,84.564148,-23.306302
15.826016;7.673154;20.292667,11.452324,15.464617,11.231972,22.807660,14.437158,20.072711,22.905291,19.403657,10.778949;-4.792812,8.332599,6.821452,-0.197830,-0.245729,9.543163,8.640262,8.934612,6.909161,1.835611;-50.020744,142.665809,152.729340,45.016168,41.633685,185.014340,220.671685,251.888082,181.301182,67.024148
19.649305;9.861485;22.829973,10.950027,14.993331,14.407634,28.864847,12.344738,13.174804,18.515424,18.189634,13.319514;5.164306,-0.205859,-0.406241,2.148165,6.501748,4.803421,8.431629,3.695585,2.909240,0.035567;176.885716,56.730583,52.893844,89.934723,246.656717,118.281716,170.069806,127.410070,111.902765,59.458486
13.424142;8.424548;12.286925,19.637416,14.190293,19.464301,15.101427,13.577088,23.975068,13.227565,24.850632,28.825235;1.889205,8.268506,6.853661,7.579993,-0.706382,3.763673,9.516300,8.872801,9.772158,5.259597;65.197418,204.356993,139.240358,189.524174,31.317531,93.084623,270.138854,159.350457,284.829205,193.594010
16.287025;8.560877;24.726328,11.772993,19.705938,14.737762,18.297877,18.565468,27.674610,10.976341,24.752278,13.077762;3.036424,6.614472,-1.042908,4.024072,4.559219,5.103311,6.045459,-3.390965,4.634393,-4.542307;124.358064,127.150574,28.726957,108.584251,132.702478,144.023796,216.584153,12.058050,163.990229,-10.124773
19.805420;4.521622;14.724255,20.690522,29.184553,23.626455,14.618335,21.074883,29.031849,21.219240,16.124171,22.432661;-3.739292,5.311255,6.751527,-3.467018,-3.523922,-0.305747,9.714401,3.954239,6.107524,7.880452;-1.023115,163.927804,251.075460,-27.878167,2.521295,47.591582,336.062185,137.941127,152.513930,230.814670
12.843107;8.573152;28.633601,21.458396,14.642934,17.607372,26.070895,18.465056,29.353746,25.120605,26.445086,11.345985;2.004624,-3.144955,1.219927,-4.152277,7.395369,8.305649,-1.019112,3.938555,-3.256328,1.031140;98.080517,-26.804775,58.544232,-32.429770,233.484796,194.045183,10.766179,139.619802,-45.432942,52.380223
17.083296;4.204812;17.973735,12.349529,22.326643,26.805104,20.497151,16.146582,18.421864,20.043591,26.651512,29.750231;0.087883,-0.097730,9.737879,2.267759,-0.360046,-0.365806,0.514867,-1.996021,-0.089996,-1.140930;48.492644,45.706134,264.327197,107.700555,39.533124,41.006537,56.397861,6.905615,44.514521,12.970111
12.937050;6.396576;15.251300,28.538708,11.900226,14.903405,16.821677,11.123584,29.821318,20.605140,17.579710,23.080610;-0.208146,-2.825305,9.503726,-4.826055,0.069899,7.744771,8.652138,0.667018,4.394860,-0.200131;35.564708,-41.891343,151.835690,-33.185456,39.915025,124.888808,296.757371,52.483209,115.999557,34.120044
18.183860;4.551921;26.699825,12.046176,20.508663,21.735885,22.220836,19.606478,18.742272,19.525613,22.560052,16.351065;-1.012022,-4.656989,-3.048384,0.382106,5.208302,8.949497,5.969754,-1.486465,3.931603,-3.979176;22.990764,-6.087337,-12.506704,58.316985,165.744396,225.479681,161.898322,20.987440,138.708731,-15.052187
