15.989329;27.425248,24.951567,25.367391,15.809782,10.285872,12.675662,16.662536,10.742121,22.036458,12.377373;2.985423,-0.945973,-2.792509,3.546375,2.948020,-2.517415,-3.972380,5.300849,0.425134,5.799852;7.136303,9.162859,7.612198,7.150259,5.121304,6.398666,6.478462,7.659496,2.645383,0.453531;1.174636
16.616423;26.588407,19.841993,15.095497,16.933168,23.555968,17.890106,17.034400,18.889079,13.360812,10.345620;3.203568,5.988714,-3.417118,9.395114,6.921738,7.087229,7.853676,2.661589,3.701788,-2.864179;1.009618,1.345756,6.763596,6.252925,2.375612,9.362174,7.101170,3.016841,4.999854,4.881306;0.871331
18.773613;25.303163,27.909567,18.391035,18.799776,11.677130,19.400863,24.517425,12.583542,14.741150,10.357079;-4.008295,1.398053,-2.585369,6.561426,-0.912925,8.560241,-2.705310,0.802797,1.632710,3.902483;5.581782,2.751987,4.210938,3.545242,2.303730,5.280001,5.904023,0.583510,2.911599,0.393749;1.244837
10.185975;23.154220,21.359694,15.084547,26.932590,17.516019,25.693697,18.795203,28.055900,24.107568,16.854483;-2.426283,4.693124,-0.279523,7.723610,-0.063216,4.846480,9.927146,8.031112,-0.993789,9.095956;1.463617,3.247177,0.587254,8.854047,8.692815,5.468774,4.378968,5.743035,0.167043,3.666265;0.424448
11.986214;21.344354,19.108580,11.908827,13.975880,27.434007,17.966482,17.911910,20.658539,29.518436,27.961499;8.741606,5.584100,-2.656438,1.095622,3.051190,0.942804,-4.970128,3.109273,8.824937,9.949885;0.320680,4.930206,7.645191,1.581224,8.417739,1.257598,5.643779,4.664863,6.964392,5.700229;0.684128
13.793083;16.824105,14.861803,25.377142,18.587378,15.816944,22.913385,25.968839,29.716059,23.722799,16.154842;9.612489,8.665676,5.925565,-2.207408,-2.722633,4.720561,6.486983,6.863456,-2.114424,-2.529703;3.738132,3.072657,8.352207,4.445425,1.210683,3.999881,7.180928,1.820666,5.131731,9.233366;0.681596
15.785210;10.547299,15.629914,21.126798,10.796518,27.934536,15.793368,26.841476,20.880078,15.938174,12.661765;3.737865,-3.371511,6.706707,-4.965676,9.987878,2.183293,9.868293,-3.796799,5.735575,3.834419;4.005202,4.317124,0.703566,5.539740,5.300597,3.841290,0.075132,3.617109,3.271039,4.491839;1.097612
15.579092;13.989815,13.349527,18.332849,23.889440,20.464453,28.744356,23.290980,11.259431,14.913565,24.015528;-4.556932,0.886393,4.081166,-4.588171,-4.848176,4.165308,7.836081,7.192475,0.728365,7.902095;1.535138,4.384102,4.794779,5.475102,2.124333,4.339163,0.167418,2.901509,6.366127,6.690480;0.932838
17.335886;14.256824,29.402618,21.962381,27.250424,17.494056,12.329985,20.776276,24.554930,27.746899,29.312202;4.591200,-0.442232,6.523945,4.773846,9.024463,-4.807079,3.937621,8.902664,-4.490984,6.931732;0.200900,8.191232,6.688507,0.344024,9.242561,0.404536,0.615788,7.957337,1.317003,1.927717;0.957940
10.870173;17.878243,28.239744,22.248766,20.678135,19.375216,11.121661,18.811422,28.722430,21.915353,15.412467;4.739132,1.015918,2.007458,-1.112181,-1.630283,5.262317,-1.729651,3.193422,-3.465726,-3.026504;2.243857,3.072571,0.110055,0.221136,6.909217,8.501482,0.957516,4.046270,2.261880,7.686065;0.568798
14.964071;17.067915,20.716345,21.479211,26.411962,16.377724,13.920050,12.967751,20.140675,14.393514,25.266452;-1.731646,7.991628,-0.514282,0.269801,7.087826,7.316621,-3.292884,8.388880,4.081640,1.844641;7.421201,8.532704,9.911169,2.885212,1.394488,3.132142,6.223641,4.801217,8.661308,1.664073;0.744614
12.868255;10.572930,15.918768,17.490096,13.571151,24.095736,18.016231,27.375969,27.944723,26.814625,15.824637;1.760292,9.090562,8.765089,1.568384,5.361600,5.161759,6.599902,2.992426,7.805795,7.768691;1.778130,6.036582,5.446103,0.657092,3.767550,1.664431,7.027864,8.333381,3.857745,1.086363;0.817554
12.545823;14.562774,24.739975,22.828460,21.705800,22.956764,12.618359,11.155290,29.668803,21.271427,28.909864;-0.451312,-2.630071,6.942571,-1.577294,-0.778683,-2.006881,-2.501554,1.956540,-0.781819,3.553380;5.741212,9.020337,5.051982,2.205096,8.571356,9.408492,0.593419,0.201933,6.187526,6.482825;0.762555
11.582398;10.774004,26.083955,19.139847,16.469637,19.664909,22.745436,11.315379,19.555408,29.197859,26.725098;-4.569841,5.748698,8.325940,9.340790,3.258158,2.819885,6.623148,-3.600556,8.090232,-3.412467;4.546162,3.723534,3.311805,1.652895,3.569556,2.741325,9.908187,7.929118,1.400095,9.082638;0.714412
12.334632;19.581406,22.979838,25.296388,20.695213,20.765308,18.518943,25.234422,25.425726,10.524251,13.992537;4.258863,0.826548,-1.650678,4.580097,9.806682,5.614503,-1.765481,0.844086,-4.984486,0.554646;1.328052,2.654353,8.671129,2.695784,6.976011,8.778539,4.349909,9.991130,3.128557,6.294985;0.603753
