5.176159;37.265173,36.290931,29.753883,29.473917,27.085125,18.044223,21.862151,24.495993,13.642886,37.092408;0.417884,3.985682,2.581671,-4.294228,-3.610125,-4.279045,-2.705391,-2.039576,-0.449108,4.540988;44.421828,47.989627,46.585616,39.709717,40.393820,39.724900,41.298554,41.964369,43.554837,48.544933
2.730679;33.254416,28.000058,31.374801,20.830373,37.428076,24.730921,22.406161,29.757599,31.359552,31.612226;-3.415281,4.906689,-0.772989,-0.461229,-4.890937,1.581545,3.968628,-3.567061,2.519137,4.201220;-12.201821,-3.879852,-9.559530,-9.247769,-13.677477,-7.204995,-4.817913,-12.353602,-6.267403,-4.585321
-1.638195;21.666687,29.930155,11.908779,23.615826,28.204685,12.576374,28.157824,28.564655,12.189425,27.868136;3.317217,-4.973036,-4.089278,2.724539,4.638909,-1.609146,0.927378,4.245595,1.695245,-2.646455;-119.426957,-127.717210,-126.833452,-120.019635,-118.105266,-124.353320,-121.816796,-118.498579,-121.048930,-125.390629
-8.919316;10.582776,24.748778,17.611877,14.587562,25.034694,16.122154,33.327013,10.870451,28.906688,17.573394;-4.649676,2.620230,-4.114425,-2.837009,3.086971,1.733506,-1.128932,-4.533756,-4.432782,-3.427044;274.614849,281.884754,275.150099,276.427515,282.351495,280.998031,278.135593,274.730769,274.831743,275.837481
1.723508;34.070883,11.971942,31.075214,32.081990,10.526344,31.176505,29.060283,27.032589,13.709698,34.814680;-4.519582,-1.692759,2.500088,-4.456180,-0.448041,-4.689980,-1.678405,2.799023,3.547956,-1.050463;374.253658,377.080480,381.273327,374.317059,378.325198,374.083259,377.094834,381.572263,382.321195,377.722777
6.170070;14.220329,36.989011,13.830025,28.446864,19.696776,24.587343,36.190237,25.884538,25.481750,36.049367;-3.781067,-2.011540,-4.739647,2.993925,-3.517480,3.370776,-3.956837,-1.135908,1.591930,-4.120948;404.079499,405.849027,403.120919,410.854492,404.343086,411.231342,403.903729,406.724659,409.452496,403.739618
8.693864;24.003938,37.283216,35.954945,36.684793,36.785018,35.846925,28.729260,19.288529,31.631391,31.698306;-1.491722,-2.910996,3.492493,-1.829671,-1.874109,0.241536,-2.898734,4.077545,-3.815983,-3.681991;427.207144,425.787869,432.191358,426.869195,426.824757,428.940401,425.800131,432.776410,424.882882,425.016875
4.748575;33.261539,11.003926,21.344535,11.884928,28.152991,18.062323,38.493391,29.407941,17.997117,26.661060;4.623454,-2.878442,2.269629,-0.858825,3.134223,3.015132,4.870912,-3.823735,3.440035,1.543433;-448.155201,-455.657097,-450.509026,-453.637480,-449.644432,-449.763523,-447.907743,-456.602390,-449.338620,-451.235222
7.838829;32.112489,27.205217,39.374353,39.869478,27.141142,19.282051,19.004023,37.833870,10.381797,34.312934;2.955657,1.781830,-2.571899,-4.229059,3.746030,0.003861,4.524659,3.004020,1.886337,-3.050482;-50.364122,-51.537949,-55.891679,-57.548838,-49.573749,-53.315918,-48.795120,-50.315759,-51.433442,-56.370261
-2.601158;35.930615,36.050886,18.883435,12.070001,39.574860,23.698884,28.600012,24.399867,16.634790,14.156433;1.840709,-2.365462,0.945626,4.116397,-3.053387,-4.545018,-2.645517,-0.214900,4.466638,3.619365;159.752841,155.546670,158.857758,162.028529,154.858745,153.367114,155.266615,157.697232,162.378770,161.531497
7.551216;31.683775,38.320727,36.224963,17.318249,26.662387,25.987877,23.812923,33.228384,36.409177,16.712662;-0.985565,3.707612,-3.269133,-1.497613,4.547217,-1.237099,2.113364,-3.335700,-1.089764,-2.597406;123.221464,127.914640,120.937896,122.709415,128.754245,122.969930,126.320392,120.871329,123.117265,121.609623
-9.991785;29.969728,27.326816,36.530221,10.012291,28.187997,32.494576,33.575376,12.382144,28.211930,13.188120;-2.842989,1.530487,4.273120,2.965282,2.863297,4.862485,4.057150,1.414856,-3.984559,3.867586;-461.102269,-456.728792,-453.986159,-455.293998,-455.395982,-453.396795,-454.202129,-456.844423,-462.243838,-454.391693
-3.339439;17.861922,19.435032,26.618919,14.408862,21.740717,26.523919,19.438750,33.263519,18.451659,25.231681;-0.779971,-2.002232,-3.960303,4.733970,-1.883676,-4.646155,-1.920474,-4.293380,-2.820102,4.176159;399.226498,398.004236,396.046166,404.740439,398.122793,395.360314,398.085994,395.713089,397.186367,404.182627
6.300470;31.413180,29.696260,35.988250,17.231300,26.797169,26.047199,17.369473,15.915517,19.791308,36.311551;-3.252140,3.087656,-3.598693,4.254245,-1.389063,-3.293502,1.490693,0.200689,2.585814,3.743495;2.191245,8.531042,1.844693,9.697630,4.054323,2.149884,6.934078,5.644075,8.029200,9.186881
4.834173;21.171463,21.963665,30.484978,29.739207,33.580439,12.253584,27.788444,34.098071,36.093016,38.447459;0.561666,-1.717249,2.767796,3.817420,4.115352,-1.585682,2.972230,-0.101883,-4.287216,-1.907923;-107.910924,-110.189840,-105.704794,-104.655171,-104.357238,-110.058272,-105.500361,-108.574473,-112.759807,-110.380513
