2.480011,-3.441168,6.059306,9.989557,9.619563,-7.459261,-5.355197,-9.527351,2.148652,-7.783814;2.666672,2.480011,-3.441168,6.059306,9.989557,9.619563,-7.459261,-5.355197,-9.527351,2.148652;429.838354,780.093558,1332.080067,583.958650,430.858888,3346.352353,473.760789,603.558588,1792.780364,1416.028698
9.579709,-4.334642,-7.324390,3.705594,8.189091,2.217380,7.999656,-6.131325,5.088492,-3.074786;3.832503,9.579709,-4.334642,-7.324390,3.705594,8.189091,2.217380,7.999656,-6.131325,5.088492;686.744201,2292.532122,445.826313,1573.045785,557.457875,713.053762,690.787573,2353.286593,1615.283227,1022.831346
-6.869963,-0.853826,2.362010,8.643667,6.701765,7.908470,1.650370,1.654936,7.098519,-9.302686;6.622592,-6.869963,-0.853826,2.362010,8.643667,6.701765,7.908470,1.650370,1.654936,7.098519;2096.038469,637.487280,378.964159,670.140348,313.258027,290.109563,667.186314,275.548387,571.874099,2965.543360
2.196036,-6.662186,-6.238159,-8.107423,-3.536275,5.391939,-5.317640,4.807309,3.856368,6.481564;-2.276177,2.196036,-6.662186,-6.238159,-8.107423,-3.536275,5.391939,-5.317640,4.807309,3.856368;508.649898,1093.323918,310.440933,343.584425,517.596889,1105.772841,1455.593668,1333.788936,317.685834,377.559484
-2.308662,0.772029,9.834074,5.104408,9.609097,-5.304347,0.571182,-8.971279,5.137509,2.039595;-0.871493,-2.308662,0.772029,9.834074,5.104408,9.609097,-5.304347,0.571182,-8.971279,5.137509;360.633913,434.885917,1161.186067,563.676795,542.901580,2564.087526,685.197759,1250.564916,2330.558441,435.950071
0.865989,-3.237354,6.646673,1.051444,9.150862,7.856666,-2.869928,0.928038,-3.066365,2.456056;4.970179,0.865989,-3.237354,6.646673,1.051444,9.150862,7.856666,-2.869928,0.928038,-3.066365;379.034082,378.964469,1187.530164,523.656237,866.596132,227.339718,1361.188484,354.835707,370.142826,515.561600
-7.408060,-5.498642,-2.999722,-4.258308,8.549760,-8.973725,1.853335,-6.742022,6.768115,-6.648781;-5.147932,-7.408060,-5.498642,-2.999722,-4.258308,8.549760,-8.973725,1.853335,-6.742022,6.768115;495.866580,481.243560,507.230833,460.625175,2085.250813,3515.510053,1617.037060,1183.586421,2270.022907,2244.915979
8.806733,-9.883314,2.206141,6.021515,-5.340369,8.649374,5.265256,6.528991,1.469272,5.851633;-1.240536,8.806733,-9.883314,2.206141,6.021515,-5.340369,8.649374,5.265256,6.528991,1.469272;1368.253797,3851.955964,1820.326552,504.348374,1649.701733,2315.906596,473.300093,374.747814,614.785111,550.828470
3.517232,-5.021011,-0.484287,-2.018495,1.988765,6.010455,-7.898625,6.428844,6.821727,-2.909875;6.544182,3.517232,-5.021011,-0.484287,-2.018495,1.988765,6.010455,-7.898625,6.428844,6.821727;344.898309,982.290018,459.092654,276.812029,413.855450,415.014018,2187.899121,2306.037611,254.817655,1200.314806
1.767234,9.269369,-8.281946,0.009978,0.431794,-8.196680,8.093330,7.687779,-1.220207,5.634452;2.446472,1.767234,9.269369,-8.281946,0.009978,0.431794,-8.196680,8.093330,7.687779,-1.220207;347.684525,905.891263,3423.557603,1030.630899,344.850159,1087.576421,2996.714985,344.715589,1136.592919,812.934363
-5.262404,4.044733,-2.490567,9.474098,9.446111,2.873961,7.201978,-1.962332,2.638616,9.704733;-6.819049,-5.262404,4.044733,-2.490567,9.474098,9.446111,2.873961,7.201978,-1.962332,2.638616;342.624969,1184.621536,745.494929,1749.925584,318.401379,750.325119,505.710819,1158.239247,530.080771,817.693617
9.907636,3.063266,-7.831271,-9.277719,2.361825,1.342887,9.239293,4.922109,3.250322,0.466266;8.026962,9.907636,3.063266,-7.831271,-9.277719,2.361825,1.342887,9.239293,4.922109,3.250322;442.278401,875.363084,1593.818468,427.831206,1761.698973,417.291427,1030.441354,593.289846,434.857821,484.418745
-5.431354,3.039943,-8.676798,-4.491372,-4.363595,7.601325,-1.113393,5.118282,2.065928,5.665319;-3.781546,-5.431354,3.039943,-8.676798,-4.491372,-4.363595,7.601325,-1.113393,5.118282,2.065928;314.309626,1004.719679,1659.911129,462.268800,287.254237,1718.684179,1046.554069,675.428730,380.259671,416.647139
-9.291531,0.276297,-1.845397,-7.839079,-0.802487,-0.982345,1.022807,6.108086,4.017001,7.444710;-1.031442,-9.291531,0.276297,-1.845397,-7.839079,-0.802487,-0.982345,1.022807,6.108086,4.017001;921.456335,1154.598960,284.181564,598.408031,734.301980,239.489219,279.372063,497.766420,282.892092,356.657596
-6.626194,5.033892,-2.632983,8.836356,-9.656549,6.581118,2.531819,0.774930,3.010153,4.532591;-1.456129,-6.626194,5.033892,-2.632983,8.836356,-9.656549,6.581118,2.531819,0.774930,3.010153;573.515264,1665.795608,894.029217,1621.676884,3726.094882,2942.837909,470.187694,337.086093,356.181689,329.397669
